 +4.78000000e-01 +2.27474765e-01 1.0092e-03 
 +4.80000000e-01 +2.29385845e-01 1.0142e-03 
 +4.82000000e-01 +2.31304912e-01 1.0191e-03 
 +4.84000000e-01 +2.33231967e-01 1.0240e-03 
 +4.86000000e-01 +2.35167010e-01 1.0290e-03 
 +4.88000000e-01 +2.37110040e-01 1.0340e-03 
 +4.90000000e-01 +2.39061057e-01 1.0389e-03 
 +4.92000000e-01 +2.41020061e-01 1.0439e-03 
 +4.94000000e-01 +2.42987053e-01 1.0489e-03 
 +4.96000000e-01 +2.44962031e-01 1.0540e-03 
 +4.98000000e-01 +2.46944996e-01 1.0590e-03 
 +5.00000000e-01 +2.48935948e-01 1.0641e-03 
 +5.02000000e-01 +2.50934886e-01 1.0691e-03 
 +5.04000000e-01 +2.52941811e-01 1.0742e-03 
 +5.06000000e-01 +2.54956721e-01 1.0793e-03 
 +5.08000000e-01 +2.56979618e-01 1.0844e-03 
 +5.10000000e-01 +2.59010501e-01 1.0895e-03 
 +5.12000000e-01 +2.61049370e-01 1.0946e-03 
 +5.14000000e-01 +2.63096225e-01 1.0998e-03 
 +5.16000000e-01 +2.65151065e-01 1.1049e-03 
 +5.18000000e-01 +2.67213891e-01 1.1101e-03 
 +5.20000000e-01 +2.69284702e-01 1.1153e-03 
 +5.22000000e-01 +2.71363498e-01 1.1205e-03 
 +5.24000000e-01 +2.73450279e-01 1.1257e-03 
 +5.26000000e-01 +2.75545045e-01 1.1310e-03 
 +5.28000000e-01 +2.77647796e-01 1.1362e-03 
 +5.30000000e-01 +2.79758532e-01 1.1415e-03 
 +5.32000000e-01 +2.81877252e-01 1.1467e-03 
 +5.34000000e-01 +2.84003956e-01 1.1520e-03 
 +5.36000000e-01 +2.86138645e-01 1.1574e-03 
 +5.38000000e-01 +2.88281318e-01 1.1627e-03 
 +5.40000000e-01 +2.90431974e-01 1.1680e-03 
 +5.42000000e-01 +2.92590614e-01 1.1734e-03 
 +5.44000000e-01 +2.94757238e-01 1.1788e-03 
 +5.46000000e-01 +2.96931846e-01 1.1842e-03 
 +5.48000000e-01 +2.99114437e-01 1.1896e-03 
 +5.50000000e-01 +3.01305010e-01 1.1950e-03 
 +5.52000000e-01 +3.03503567e-01 1.2004e-03 
 +5.54000000e-01 +3.05710107e-01 1.2059e-03 
 +5.56000000e-01 +3.07924630e-01 1.2114e-03 
 +5.58000000e-01 +3.10147135e-01 1.2169e-03 
 +5.60000000e-01 +3.12377622e-01 1.2224e-03 
 +5.62000000e-01 +3.14616092e-01 1.2279e-03 
 +5.64000000e-01 +3.16862543e-01 1.2335e-03 
 +5.66000000e-01 +3.19116977e-01 1.2390e-03 
 +5.68000000e-01 +3.21379392e-01 1.2446e-03 
 +5.70000000e-01 +3.23649789e-01 1.2502e-03 
 +5.72000000e-01 +3.25928168e-01 1.2558e-03 
 +5.74000000e-01 +3.28214527e-01 1.2615e-03 
 +5.76000000e-01 +3.30508868e-01 1.2671e-03 
 +5.78000000e-01 +3.32811190e-01 1.2728e-03 
 +5.80000000e-01 +3.35121492e-01 1.2785e-03 
 +5.82000000e-01 +3.37439775e-01 1.2842e-03 
 +5.84000000e-01 +3.39766038e-01 1.2900e-03 
 +5.86000000e-01 +3.42100282e-01 1.2957e-03 
 +5.88000000e-01 +3.44442505e-01 1.3015e-03 
 +5.90000000e-01 +3.46792709e-01 1.3073e-03 
 +5.92000000e-01 +3.49150892e-01 1.3131e-03 
 +5.94000000e-01 +3.51517055e-01 1.3189e-03 
 +5.96000000e-01 +3.53891196e-01 1.3248e-03 
 +5.98000000e-01 +3.56273318e-01 1.3307e-03 
 +6.00000000e-01 +3.58663418e-01 1.3366e-03 
 +6.02000000e-01 +3.61061497e-01 1.3425e-03 
 +6.04000000e-01 +3.63467554e-01 1.3484e-03 
 +6.06000000e-01 +3.65881590e-01 1.3544e-03 
 +6.08000000e-01 +3.68303604e-01 1.3604e-03 
 +6.10000000e-01 +3.70733596e-01 1.3664e-03 
 +6.12000000e-01 +3.73171566e-01 1.3724e-03 
 +6.14000000e-01 +3.75617514e-01 1.3785e-03 
 +6.16000000e-01 +3.78071439e-01 1.3846e-03 
 +6.18000000e-01 +3.80533341e-01 1.3907e-03 
 +6.20000000e-01 +3.83003221e-01 1.3968e-03 
 +6.22000000e-01 +3.85481077e-01 1.4029e-03 
 +6.24000000e-01 +3.87966910e-01 1.4091e-03 
 +6.26000000e-01 +3.90460719e-01 1.4153e-03 
 +6.28000000e-01 +3.92962505e-01 1.4215e-03 
 +6.30000000e-01 +3.95472266e-01 1.4277e-03 
 +6.32000000e-01 +3.97990004e-01 1.4340e-03 
 +6.34000000e-01 +4.00515717e-01 1.4403e-03 
 +6.36000000e-01 +4.03049405e-01 1.4466e-03 
 +6.38000000e-01 +4.05591069e-01 1.4529e-03 
 +6.40000000e-01 +4.08140707e-01 1.4593e-03 
 +6.42000000e-01 +4.10698321e-01 1.4657e-03 
 +6.44000000e-01 +4.13263908e-01 1.4721e-03 
 +6.46000000e-01 +4.15837471e-01 1.4785e-03 
 +6.48000000e-01 +4.18419007e-01 1.4850e-03 
 +6.50000000e-01 +4.21008517e-01 1.4915e-03 
 +6.52000000e-01 +4.23606001e-01 1.4980e-03 
 +6.54000000e-01 +4.26211458e-01 1.5045e-03 
 +6.56000000e-01 +4.28824889e-01 1.5111e-03 
 +6.58000000e-01 +4.31446292e-01 1.5177e-03 
 +6.60000000e-01 +4.34075668e-01 1.5243e-03 
 +6.62000000e-01 +4.36713017e-01 1.5310e-03 
 +6.64000000e-01 +4.39358338e-01 1.5377e-03 
 +6.66000000e-01 +4.42011631e-01 1.5444e-03 
 +6.68000000e-01 +4.44672896e-01 1.5511e-03 
 +6.70000000e-01 +4.47342132e-01 1.5579e-03 
 +6.72000000e-01 +4.50019339e-01 1.5647e-03 
 +6.74000000e-01 +4.52704518e-01 1.5715e-03 
 +6.76000000e-01 +4.55397667e-01 1.5783e-03 
 +6.78000000e-01 +4.58098787e-01 1.5852e-03 
 +6.80000000e-01 +4.60807878e-01 1.5921e-03 
 +6.82000000e-01 +4.63524938e-01 1.5991e-03 
 +6.84000000e-01 +4.66249968e-01 1.6060e-03 
 +6.86000000e-01 +4.68982967e-01 1.6130e-03 
 +6.88000000e-01 +4.71723936e-01 1.6201e-03 
 +6.90000000e-01 +4.74472874e-01 1.6271e-03 
 +6.92000000e-01 +4.77229781e-01 1.6342e-03 
 +6.94000000e-01 +4.79994656e-01 1.6413e-03 
 +6.96000000e-01 +4.82767499e-01 1.6485e-03 
 +6.98000000e-01 +4.85548310e-01 1.6557e-03 
 +7.00000000e-01 +4.88337089e-01 1.6629e-03 
 +7.02000000e-01 +4.91133835e-01 1.6702e-03 
 +7.04000000e-01 +4.93938549e-01 1.6775e-03 
 +7.06000000e-01 +4.96751229e-01 1.6848e-03 
 +7.08000000e-01 +4.99571876e-01 1.6921e-03 
 +7.10000000e-01 +5.02400488e-01 1.6995e-03 
 +7.12000000e-01 +5.05237067e-01 1.7069e-03 
 +7.14000000e-01 +5.08081612e-01 1.7144e-03 
 +7.16000000e-01 +5.10934122e-01 1.7219e-03 
 +7.18000000e-01 +5.13794597e-01 1.7294e-03 
 +7.20000000e-01 +5.16663037e-01 1.7370e-03 
 +7.22000000e-01 +5.19539441e-01 1.7446e-03 
 +7.24000000e-01 +5.22423809e-01 1.7522e-03 
 +7.26000000e-01 +5.25316142e-01 1.7599e-03 
 +7.28000000e-01 +5.28216437e-01 1.7676e-03 
 +7.30000000e-01 +5.31124697e-01 1.7753e-03 
 +7.32000000e-01 +5.34040919e-01 1.7831e-03 
 +7.34000000e-01 +5.36965103e-01 1.7909e-03 
 +7.36000000e-01 +5.39897250e-01 1.7987e-03 
 +7.38000000e-01 +5.42837359e-01 1.8066e-03 
 +7.40000000e-01 +5.45785430e-01 1.8146e-03 
 +7.42000000e-01 +5.48741462e-01 1.8225e-03 
 +7.44000000e-01 +5.51705455e-01 1.8305e-03 
 +7.46000000e-01 +5.54677408e-01 1.8386e-03 
 +7.48000000e-01 +5.57657322e-01 1.8467e-03 
 +7.50000000e-01 +5.60645196e-01 1.8548e-03 
 +7.52000000e-01 +5.63641030e-01 1.8630e-03 
 +7.54000000e-01 +5.66644823e-01 1.8712e-03 
 +7.56000000e-01 +5.69656575e-01 1.8794e-03 
 +7.58000000e-01 +5.72676285e-01 1.8877e-03 
 +7.60000000e-01 +5.75703954e-01 1.8960e-03 
 +7.62000000e-01 +5.78739580e-01 1.9044e-03 
 +7.64000000e-01 +5.81783164e-01 1.9128e-03 
 +7.66000000e-01 +5.84834706e-01 1.9213e-03 
 +7.68000000e-01 +5.87894204e-01 1.9298e-03 
 +7.70000000e-01 +5.90961658e-01 1.9383e-03 
 +7.72000000e-01 +5.94037069e-01 1.9469e-03 
 +7.74000000e-01 +5.97120435e-01 1.9556e-03 
 +7.76000000e-01 +6.00211756e-01 1.9642e-03 
 +7.78000000e-01 +6.03311033e-01 1.9730e-03 
 +7.80000000e-01 +6.06418264e-01 1.9817e-03 
 +7.82000000e-01 +6.09533449e-01 1.9906e-03 
 +7.84000000e-01 +6.12656588e-01 1.9994e-03 
 +7.86000000e-01 +6.15787680e-01 2.0083e-03 
 +7.88000000e-01 +6.18926725e-01 2.0173e-03 
 +7.90000000e-01 +6.22073723e-01 2.0263e-03 
 +7.92000000e-01 +6.25228673e-01 2.0353e-03 
 +7.94000000e-01 +6.28391574e-01 2.0444e-03 
 +7.96000000e-01 +6.31562427e-01 2.0536e-03 
 +7.98000000e-01 +6.34741231e-01 2.0628e-03 
 +8.00000000e-01 +6.37927985e-01 2.0720e-03 
 +8.02000000e-01 +6.41122689e-01 2.0813e-03 
 +8.04000000e-01 +6.44325343e-01 2.0907e-03 
 +8.06000000e-01 +6.47535946e-01 2.1001e-03 
 +8.08000000e-01 +6.50754498e-01 2.1095e-03 
 +8.10000000e-01 +6.53980998e-01 2.1190e-03 
 +8.12000000e-01 +6.57215446e-01 2.1286e-03 
 +8.14000000e-01 +6.60457841e-01 2.1382e-03 
 +8.16000000e-01 +6.63708183e-01 2.1478e-03 
 +8.18000000e-01 +6.66966472e-01 2.1575e-03 
 +8.20000000e-01 +6.70232706e-01 2.1673e-03 
 +8.22000000e-01 +6.73506887e-01 2.1771e-03 
 +8.24000000e-01 +6.76789012e-01 2.1870e-03 
 +8.26000000e-01 +6.80079082e-01 2.1969e-03 
 +8.28000000e-01 +6.83377096e-01 2.2069e-03 
 +8.30000000e-01 +6.86683054e-01 2.2169e-03 
 +8.32000000e-01 +6.89996954e-01 2.2270e-03 
 +8.34000000e-01 +6.93318798e-01 2.2372e-03 
 +8.36000000e-01 +6.96648584e-01 2.2474e-03 
 +8.38000000e-01 +6.99986311e-01 2.2577e-03 
 +8.40000000e-01 +7.03331979e-01 2.2680e-03 
 +8.42000000e-01 +7.06685588e-01 2.2784e-03 
 +8.44000000e-01 +7.10047137e-01 2.2889e-03 
 +8.46000000e-01 +7.13416626e-01 2.2994e-03 
 +8.48000000e-01 +7.16794054e-01 2.3099e-03 
 +8.50000000e-01 +7.20179420e-01 2.3206e-03 
 +8.52000000e-01 +7.23572724e-01 2.3313e-03 
 +8.54000000e-01 +7.26973966e-01 2.3420e-03 
 +8.56000000e-01 +7.30383145e-01 2.3529e-03 
 +8.58000000e-01 +7.33800260e-01 2.3637e-03 
 +8.60000000e-01 +7.37225311e-01 2.3747e-03 
 +8.62000000e-01 +7.40658297e-01 2.3857e-03 
 +8.64000000e-01 +7.44099217e-01 2.3968e-03 
 +8.66000000e-01 +7.47548072e-01 2.4079e-03 
 +8.68000000e-01 +7.51004860e-01 2.4191e-03 
 +8.70000000e-01 +7.54469581e-01 2.4304e-03 
 +8.72000000e-01 +7.57942235e-01 2.4418e-03 
 +8.74000000e-01 +7.61422820e-01 2.4532e-03 
 +8.76000000e-01 +7.64911336e-01 2.4647e-03 
 +8.78000000e-01 +7.68407783e-01 2.4762e-03 
 +8.80000000e-01 +7.71912160e-01 2.4878e-03 
 +8.82000000e-01 +7.75424466e-01 2.4995e-03 
 +8.84000000e-01 +7.78944701e-01 2.5113e-03 
 +8.86000000e-01 +7.82472863e-01 2.5231e-03 
 +8.88000000e-01 +7.86008954e-01 2.5350e-03 
 +8.90000000e-01 +7.89552970e-01 2.5470e-03 
 +8.92000000e-01 +7.93104913e-01 2.5591e-03 
 +8.94000000e-01 +7.96664782e-01 2.5712e-03 
 +8.96000000e-01 +8.00232575e-01 2.5834e-03 
 +8.98000000e-01 +8.03808292e-01 2.5957e-03 
 +9.00000000e-01 +8.07391933e-01 2.6081e-03 
 +9.02000000e-01 +8.10983496e-01 2.6205e-03 
 +9.04000000e-01 +8.14582982e-01 2.6330e-03 
 +9.06000000e-01 +8.18190389e-01 2.6456e-03 
 +9.08000000e-01 +8.21805716e-01 2.6583e-03 
 +9.10000000e-01 +8.25428964e-01 2.6710e-03 
